Depth,Calcite,Dolomite,Pyrite,Porosity,Bulk_Porosity,Volume_Closure,RMSE
3098.5,0.2923,0.0,0.3624,0.3453,0.3304,1.0,0.4958
3098.6,0.3588,0.0,0.3318,0.3094,0.2967,1.0,0.4348
3098.7,0.3688,0.0,0.329,0.3022,0.2907,1.0,0.4267
3098.8,0.364,0.0,0.3325,0.3035,0.2926,1.0,0.4353
3098.9,0.3548,0.0,0.3386,0.3066,0.2962,1.0,0.4483
3099.0,0.344,0.0,0.3458,0.3102,0.3009,1.0,0.4595
3099.1,0.3328,0.0,0.3539,0.3133,0.3049,1.0,0.4691
3099.2,0.3179,0.0,0.3645,0.3176,0.3094,1.0,0.4818
3099.3,0.2961,0.0,0.3782,0.3258,0.3182,1.0,0.4987
3099.4,0.2756,0.0,0.3908,0.3336,0.3264,1.0,0.5146
3099.5,0.2672,0.0,0.3965,0.3363,0.3295,1.0,0.5206
3099.6,0.2732,0.0,0.3944,0.3324,0.3253,1.0,0.5158
3099.7,0.2803,0.0,0.3912,0.3285,0.3213,1.0,0.5095
3099.8,0.2811,0.0,0.3913,0.3275,0.32,1.0,0.5087
3099.9,0.2729,0.0,0.3961,0.3311,0.323,1.0,0.5147
3100.0,0.2637,0.0,0.4012,0.3351,0.3264,1.0,0.521
3100.1,0.2612,0.0,0.4021,0.3367,0.3283,1.0,0.5209
3100.2,0.2702,0.0,0.3964,0.3334,0.3252,1.0,0.5119
3100.3,0.287,0.0,0.3866,0.3265,0.3183,1.0,0.498
3100.4,0.3025,0.0,0.3774,0.3201,0.312,1.0,0.485
3100.5,0.3121,0.0,0.372,0.316,0.3075,1.0,0.4774
3100.6,0.317,0.0,0.3692,0.3138,0.3044,1.0,0.4734
3100.7,0.3193,0.0,0.367,0.3137,0.3041,1.0,0.4685
3100.8,0.329,0.0,0.3601,0.3109,0.3008,1.0,0.4558
3100.9,0.3459,0.0,0.3488,0.3054,0.2946,1.0,0.4349
3101.0,0.3657,0.0,0.3355,0.2988,0.2869,1.0,0.41
3101.1,0.3821,0.0,0.3236,0.2943,0.2812,1.0,0.3857
3101.2,0.3918,0.0,0.3154,0.2928,0.2781,1.0,0.368
3101.3,0.3926,0.0,0.3121,0.2954,0.2792,1.0,0.3615
3101.4,0.3867,0.0,0.3131,0.3001,0.2818,1.0,0.3684
3101.5,0.3728,0.0,0.3192,0.3079,0.2881,1.0,0.3867
3101.6,0.3502,0.0,0.3295,0.3204,0.3018,1.0,0.4085
3101.7,0.3288,0.0,0.3398,0.3314,0.3143,1.0,0.426
3101.8,0.3111,0.0,0.3483,0.3406,0.3245,1.0,0.4355
3101.9,0.297,0.0,0.3542,0.3488,0.3336,1.0,0.4367
3102.0,0.2926,0.0,0.3553,0.3521,0.3358,1.0,0.4316
3102.1,0.2943,0.0,0.3528,0.353,0.336,1.0,0.4231
3102.2,0.3023,0.0,0.3476,0.3502,0.3318,1.0,0.4146
3102.3,0.3115,0.0,0.3427,0.3458,0.3263,1.0,0.4103
3102.4,0.3114,0.0,0.3422,0.3464,0.3256,1.0,0.4074
3102.5,0.3105,0.0,0.3429,0.3465,0.3245,1.0,0.4076
3102.6,0.3054,0.0,0.3456,0.349,0.3271,1.0,0.4093
3102.7,0.2964,0.0,0.3507,0.3529,0.3307,1.0,0.4147
3102.8,0.2792,0.0,0.3601,0.3607,0.3384,1.0,0.4246
3102.9,0.2627,0.0,0.3702,0.3671,0.3425,1.0,0.4377
3103.0,0.2462,0.0,0.3788,0.3751,0.3492,1.0,0.4458
3103.1,0.2401,0.0,0.3808,0.3791,0.3533,1.0,0.4468
3103.2,0.2485,0.0,0.3754,0.3761,0.3504,1.0,0.4411
3103.3,0.2685,0.0,0.3642,0.3672,0.3416,1.0,0.4306
3103.4,0.2893,0.0,0.353,0.3577,0.3323,1.0,0.4197
3103.5,0.299,0.0,0.3478,0.3532,0.3281,1.0,0.4143
3103.6,0.2904,0.0,0.3516,0.358,0.3332,1.0,0.4158
3103.7,0.2764,0.0,0.3584,0.3652,0.34,1.0,0.4218
3103.8,0.2663,0.0,0.3623,0.3714,0.3464,1.0,0.4237
3103.9,0.2686,0.0,0.3604,0.3709,0.3452,1.0,0.4211
3104.0,0.2769,0.0,0.3566,0.3665,0.3404,1.0,0.4199
3104.1,0.2857,0.0,0.3538,0.3605,0.335,1.0,0.4256
3104.2,0.2878,0.0,0.3547,0.3574,0.3322,1.0,0.4344
3104.3,0.2906,0.0,0.3557,0.3538,0.3306,1.0,0.4446
3104.4,0.2941,0.0,0.3562,0.3497,0.3289,1.0,0.4511
3104.5,0.2946,0.0,0.3575,0.3479,0.3297,1.0,0.4535
3104.6,0.2909,0.0,0.3599,0.3492,0.3329,1.0,0.4529
3104.7,0.2838,0.0,0.3634,0.3528,0.337,1.0,0.4525
3104.8,0.2772,0.0,0.3664,0.3563,0.34,1.0,0.4534
3104.9,0.2735,0.0,0.368,0.3586,0.3415,1.0,0.4556
3105.0,0.2745,0.0,0.3667,0.3588,0.3421,1.0,0.4561
3105.1,0.2821,0.0,0.3624,0.3555,0.339,1.0,0.452
3105.2,0.2933,0.0,0.3563,0.3504,0.3343,1.0,0.4435
3105.3,0.3034,0.0,0.3508,0.3458,0.3295,1.0,0.4346
3105.4,0.3086,0.0,0.3484,0.3429,0.3259,1.0,0.4306
3105.5,0.3087,0.0,0.3486,0.3427,0.3255,1.0,0.4303
3105.6,0.309,0.0,0.349,0.342,0.3244,1.0,0.4305
3105.7,0.3074,0.0,0.3507,0.3419,0.3239,1.0,0.4311
3105.8,0.3018,0.0,0.3549,0.3432,0.3246,1.0,0.434
3105.9,0.2927,0.0,0.361,0.3463,0.3275,1.0,0.4398
3106.0,0.2864,0.0,0.3655,0.3481,0.3287,1.0,0.4461
3106.1,0.2854,0.0,0.366,0.3486,0.3294,1.0,0.449
3106.2,0.2898,0.0,0.3629,0.3473,0.3287,1.0,0.4475
3106.3,0.2972,0.0,0.358,0.3447,0.3265,1.0,0.4426
3106.4,0.3047,0.0,0.3535,0.3418,0.3235,1.0,0.4369
3106.5,0.3092,0.0,0.351,0.3398,0.3217,1.0,0.4329
3106.6,0.3123,0.0,0.3494,0.3383,0.3203,1.0,0.43
3106.7,0.315,0.0,0.3482,0.3368,0.3188,1.0,0.4276
3106.8,0.3149,0.0,0.3476,0.3374,0.3206,1.0,0.4246
3106.9,0.3156,0.0,0.3473,0.3372,0.3201,1.0,0.423
3107.0,0.3163,0.0,0.3471,0.3366,0.3186,1.0,0.4245
3107.1,0.3162,0.0,0.347,0.3368,0.3183,1.0,0.4282
3107.2,0.3134,0.0,0.3481,0.3385,0.3201,1.0,0.4329
3107.3,0.3098,0.0,0.3499,0.3403,0.3218,1.0,0.436
3107.4,0.3045,0.0,0.3527,0.3428,0.324,1.0,0.4377
3107.5,0.3006,0.0,0.3549,0.3444,0.3249,1.0,0.4379
3107.6,0.3012,0.0,0.3546,0.3442,0.3237,1.0,0.4356
3107.7,0.3042,0.0,0.3521,0.3436,0.3229,1.0,0.4318
3107.8,0.3075,0.0,0.35,0.3425,0.3213,1.0,0.4303
3107.9,0.3059,0.0,0.3513,0.3428,0.3221,1.0,0.4341
3108.0,0.3048,0.0,0.3531,0.3421,0.3218,1.0,0.4392
3108.1,0.3055,0.0,0.3534,0.341,0.3224,1.0,0.4414
3108.2,0.3108,0.0,0.351,0.3381,0.3202,1.0,0.439
3108.3,0.3154,0.0,0.348,0.3366,0.3194,1.0,0.4332
3108.4,0.3151,0.0,0.3468,0.3381,0.3219,1.0,0.4279
3108.5,0.3166,0.0,0.346,0.3375,0.3199,1.0,0.4256
3108.6,0.3154,0.0,0.3475,0.3371,0.3185,1.0,0.4291
3108.7,0.3067,0.0,0.354,0.3392,0.3201,1.0,0.4411
3108.8,0.2905,0.0,0.3648,0.3447,0.3259,1.0,0.4568
3108.9,0.2732,0.0,0.3752,0.3515,0.3337,1.0,0.4679
3109.0,0.265,0.0,0.3797,0.3553,0.3379,1.0,0.4686
3109.1,0.2698,0.0,0.3765,0.3538,0.3356,1.0,0.4603
3109.2,0.2838,0.0,0.3676,0.3486,0.3297,1.0,0.4486
3109.3,0.2975,0.0,0.3588,0.3437,0.3254,1.0,0.44
3109.4,0.3057,0.0,0.3544,0.3399,0.3218,1.0,0.4387
3109.5,0.3025,0.0,0.3577,0.3398,0.3214,1.0,0.446
3109.6,0.29,0.0,0.3665,0.3435,0.3253,1.0,0.4574
3109.7,0.2764,0.0,0.3754,0.3482,0.3296,1.0,0.467
3109.8,0.269,0.0,0.3793,0.3516,0.3333,1.0,0.4685
3109.9,0.2719,0.0,0.3764,0.3516,0.3332,1.0,0.4611
3110.0,0.2824,0.0,0.3686,0.3489,0.3299,1.0,0.4475
3110.1,0.2914,0.0,0.362,0.3466,0.3268,1.0,0.436
3110.2,0.2944,0.0,0.3601,0.3454,0.3238,1.0,0.4323
3110.3,0.2828,0.0,0.3667,0.3506,0.3289,1.0,0.4399
3110.4,0.2648,0.0,0.3776,0.3576,0.3353,1.0,0.4545
3110.5,0.2483,0.0,0.3871,0.3647,0.3421,1.0,0.4673
3110.6,0.2409,0.0,0.3902,0.3689,0.3468,1.0,0.4712
3110.7,0.2471,0.0,0.3857,0.3672,0.3451,1.0,0.4662
3110.8,0.2599,0.0,0.3773,0.3627,0.3416,1.0,0.4568
3110.9,0.2721,0.0,0.3702,0.3576,0.337,1.0,0.4501
3111.0,0.2801,0.0,0.3658,0.3541,0.3343,1.0,0.4462
3111.1,0.2823,0.0,0.3649,0.3528,0.3336,1.0,0.446
3111.2,0.2802,0.0,0.3663,0.3536,0.3347,1.0,0.4486
3111.3,0.2769,0.0,0.3683,0.3548,0.3359,1.0,0.4525
3111.4,0.2769,0.0,0.3687,0.3545,0.3353,1.0,0.4541
3111.5,0.2831,0.0,0.3651,0.3518,0.3327,1.0,0.4484
3111.6,0.2912,0.0,0.3593,0.3494,0.3309,1.0,0.437
3111.7,0.2959,0.0,0.3547,0.3494,0.3311,1.0,0.4252
3111.8,0.2976,0.0,0.3518,0.3506,0.3315,1.0,0.4155
3111.9,0.2968,0.0,0.3499,0.3533,0.3329,1.0,0.4064
3112.0,0.2934,0.0,0.3491,0.3575,0.3354,1.0,0.3986
3112.1,0.2859,0.0,0.3503,0.3637,0.3401,1.0,0.3938
3112.2,0.2773,0.0,0.3531,0.3696,0.3436,1.0,0.3934
3112.3,0.2694,0.0,0.3566,0.374,0.345,1.0,0.3959
3112.4,0.2613,0.0,0.36,0.3787,0.349,1.0,0.3986
3112.5,0.2583,0.0,0.3614,0.3803,0.3505,1.0,0.4022
3112.6,0.2569,0.0,0.3623,0.3808,0.3496,1.0,0.4054
3112.7,0.2526,0.0,0.3646,0.3828,0.3516,1.0,0.4105
3112.8,0.2468,0.0,0.3684,0.3848,0.3542,1.0,0.4186
3112.9,0.2426,0.0,0.3727,0.3847,0.3542,1.0,0.4305
3113.0,0.2435,0.0,0.3754,0.3812,0.3505,1.0,0.4447
3113.1,0.2493,0.0,0.3761,0.3746,0.344,1.0,0.4582
3113.2,0.2541,0.0,0.3767,0.3692,0.3399,1.0,0.4654
3113.3,0.256,0.0,0.3776,0.3664,0.3407,1.0,0.4674
3113.4,0.2568,0.0,0.3778,0.3654,0.3429,1.0,0.4639
3113.5,0.262,0.0,0.3747,0.3633,0.3424,1.0,0.4563
3113.6,0.2717,0.0,0.3684,0.3599,0.3397,1.0,0.4467
3113.7,0.2835,0.0,0.361,0.3555,0.335,1.0,0.4376
3113.8,0.2917,0.0,0.3554,0.3529,0.3328,1.0,0.43
3113.9,0.2975,0.0,0.3518,0.3507,0.3304,1.0,0.4245
3114.0,0.3016,0.0,0.3493,0.349,0.3287,1.0,0.4203
3114.1,0.3013,0.0,0.3494,0.3493,0.3286,1.0,0.42
3114.2,0.2926,0.0,0.3538,0.3536,0.332,1.0,0.425
3114.3,0.2794,0.0,0.3602,0.3604,0.3383,1.0,0.4319
3114.4,0.2695,0.0,0.3637,0.3669,0.344,1.0,0.4291
3114.5,0.2677,0.0,0.3616,0.3707,0.3471,1.0,0.4147
3114.6,0.2748,0.0,0.3543,0.3709,0.3457,1.0,0.3929
3114.7,0.2886,0.0,0.3445,0.3669,0.3384,1.0,0.3721
3114.8,0.3072,0.0,0.3334,0.3594,0.3271,1.0,0.3574
3114.9,0.325,0.0,0.3238,0.3512,0.3183,1.0,0.3535
3115.0,0.3426,0.0,0.3167,0.3406,0.3082,1.0,0.3626
3115.1,0.3552,0.0,0.3148,0.33,0.2988,1.0,0.3831
3115.2,0.3635,0.0,0.3171,0.3194,0.2907,1.0,0.4099
3115.3,0.354,0.0,0.3262,0.3198,0.2945,1.0,0.427
3115.4,0.3434,0.0,0.3356,0.3211,0.3004,1.0,0.4393
3115.5,0.328,0.0,0.3457,0.3263,0.3103,1.0,0.446
3115.6,0.3142,0.0,0.3543,0.3315,0.3174,1.0,0.4509
3115.7,0.3022,0.0,0.3608,0.337,0.3232,1.0,0.4542
3115.8,0.296,0.0,0.3628,0.3412,0.3275,1.0,0.4522
3115.9,0.2989,0.0,0.3596,0.3415,0.3277,1.0,0.4438
3116.0,0.3101,0.0,0.353,0.3369,0.3215,1.0,0.4328
3116.1,0.3175,0.0,0.3489,0.3336,0.3168,1.0,0.4266
3116.2,0.3133,0.0,0.3515,0.3352,0.3177,1.0,0.4304
3116.3,0.3025,0.0,0.3589,0.3386,0.3197,1.0,0.4419
3116.4,0.2908,0.0,0.3664,0.3428,0.3239,1.0,0.4539
3116.5,0.2919,0.0,0.3676,0.3405,0.3218,1.0,0.4601
3116.6,0.3059,0.0,0.3621,0.332,0.3137,1.0,0.4604
3116.7,0.3247,0.0,0.3539,0.3214,0.3048,1.0,0.4584
3116.8,0.3424,0.0,0.3462,0.3113,0.2969,1.0,0.4553
3116.9,0.3543,0.0,0.3414,0.3042,0.2917,1.0,0.451
3117.0,0.3629,0.0,0.3378,0.2993,0.2882,1.0,0.4426
3117.1,0.3702,0.0,0.3333,0.2965,0.2872,1.0,0.4298
3117.2,0.3806,0.0,0.3266,0.2928,0.284,1.0,0.4166
3117.3,0.3907,0.0,0.3199,0.2894,0.2801,1.0,0.4072
3117.4,0.3939,0.0,0.3172,0.2889,0.2788,1.0,0.4051
3117.5,0.3905,0.0,0.3186,0.2909,0.2795,1.0,0.4087
3117.6,0.3869,0.0,0.3201,0.293,0.2801,1.0,0.4107
3117.7,0.3889,0.0,0.3178,0.2933,0.2787,1.0,0.4054
3117.8,0.3953,0.0,0.3121,0.2926,0.2763,1.0,0.3942
3117.9,0.399,0.0,0.3077,0.2933,0.2748,1.0,0.3841
3118.0,0.3913,0.0,0.3091,0.2995,0.2792,1.0,0.3808
3118.1,0.3746,0.0,0.3158,0.3096,0.2875,1.0,0.3853
3118.2,0.3548,0.0,0.3247,0.3205,0.2969,1.0,0.395
3118.3,0.3392,0.0,0.3329,0.3279,0.3036,1.0,0.4088
3118.4,0.3224,0.0,0.3414,0.3361,0.314,1.0,0.4194
3118.5,0.3172,0.0,0.3453,0.3375,0.3188,1.0,0.4257
3118.6,0.3223,0.0,0.3437,0.334,0.3185,1.0,0.4238
3118.7,0.3384,0.0,0.3357,0.3259,0.3113,1.0,0.414
3118.8,0.3568,0.0,0.3249,0.3183,0.3038,1.0,0.4003
3118.9,0.3684,0.0,0.3164,0.3152,0.3006,1.0,0.3889
3119.0,0.3726,0.0,0.3122,0.3151,0.2998,1.0,0.384
3119.1,0.3709,0.0,0.3119,0.3171,0.3008,1.0,0.3847
3119.2,0.3668,0.0,0.3132,0.3199,0.3032,1.0,0.387
3119.3,0.3628,0.0,0.315,0.3223,0.3051,1.0,0.3884
3119.4,0.3563,0.0,0.3184,0.3252,0.3079,1.0,0.3913
3119.5,0.3447,0.0,0.3252,0.3301,0.3127,1.0,0.3992
3119.6,0.3272,0.0,0.3358,0.337,0.3196,1.0,0.4139
3119.7,0.3126,0.0,0.3454,0.342,0.3242,1.0,0.4285
3119.8,0.3058,0.0,0.3505,0.3438,0.3262,1.0,0.4362
3119.9,0.3058,0.0,0.3511,0.3431,0.3264,1.0,0.436
3120.0,0.3111,0.0,0.3487,0.3402,0.3235,1.0,0.431
3120.1,0.3186,0.0,0.3443,0.3371,0.3205,1.0,0.4234
3120.2,0.3288,0.0,0.338,0.3333,0.3163,1.0,0.4137
3120.3,0.3396,0.0,0.3311,0.3293,0.3123,1.0,0.4043
3120.4,0.3455,0.0,0.3277,0.3268,0.3095,1.0,0.4011
3120.5,0.3445,0.0,0.3285,0.327,0.3096,1.0,0.4039
3120.6,0.3395,0.0,0.3316,0.3289,0.3113,1.0,0.4089
3120.7,0.3329,0.0,0.335,0.3321,0.3143,1.0,0.4119
3120.8,0.3248,0.0,0.3389,0.3362,0.3177,1.0,0.4136
3120.9,0.308,0.0,0.3475,0.3446,0.3258,1.0,0.4205
3121.0,0.2888,0.0,0.3581,0.353,0.3333,1.0,0.432
3121.1,0.2804,0.0,0.3637,0.3559,0.335,1.0,0.4411
3121.2,0.2821,0.0,0.3618,0.3561,0.3345,1.0,0.4366
3121.3,0.2971,0.0,0.3524,0.3506,0.3292,1.0,0.4236
3121.4,0.3144,0.0,0.3416,0.344,0.3227,1.0,0.4078
3121.5,0.3284,0.0,0.3339,0.3377,0.3158,1.0,0.3976
3121.6,0.3291,0.0,0.3338,0.3371,0.3149,1.0,0.3951
3121.7,0.3191,0.0,0.3407,0.3402,0.3176,1.0,0.4052
3121.8,0.3029,0.0,0.3518,0.3453,0.3228,1.0,0.4267
3121.9,0.2828,0.0,0.3635,0.3537,0.3333,1.0,0.4495
3122.0,0.2709,0.0,0.3712,0.3579,0.3403,1.0,0.4675
3122.1,0.2648,0.0,0.3758,0.3594,0.3441,1.0,0.4749
3122.2,0.2623,0.0,0.3784,0.3593,0.3446,1.0,0.4732
3122.3,0.2608,0.0,0.3794,0.3598,0.3439,1.0,0.4656
3122.4,0.2634,0.0,0.3768,0.3598,0.3412,1.0,0.4539
3122.5,0.2702,0.0,0.3707,0.3591,0.3378,1.0,0.4421
3122.6,0.2738,0.0,0.3651,0.3611,0.3378,1.0,0.4307
3122.7,0.2746,0.0,0.3624,0.363,0.3371,1.0,0.425
3122.8,0.269,0.0,0.3641,0.3669,0.3403,1.0,0.4262
3122.9,0.2627,0.0,0.3663,0.3709,0.345,1.0,0.4265
3123.0,0.2633,0.0,0.3658,0.3709,0.3458,1.0,0.4246
3123.1,0.2744,0.0,0.3605,0.3651,0.3395,1.0,0.4192
3123.2,0.2856,0.0,0.3543,0.3601,0.3342,1.0,0.412
3123.3,0.2935,0.0,0.3501,0.3564,0.3307,1.0,0.4104
3123.4,0.2979,0.0,0.3489,0.3532,0.3271,1.0,0.4154
3123.5,0.2978,0.0,0.3507,0.3515,0.3249,1.0,0.4235
3123.6,0.3001,0.0,0.3504,0.3495,0.3223,1.0,0.4241
3123.7,0.3134,0.0,0.3437,0.3429,0.3163,1.0,0.4171
3123.8,0.3286,0.0,0.3342,0.3372,0.3115,1.0,0.4023
3123.9,0.3432,0.0,0.3255,0.3313,0.3057,1.0,0.3907
3124.0,0.3438,0.0,0.325,0.3312,0.3059,1.0,0.3917
3124.1,0.3383,0.0,0.3306,0.3312,0.3063,1.0,0.4101
3124.2,0.3285,0.0,0.3384,0.3331,0.3097,1.0,0.4292
3124.3,0.3317,0.0,0.3387,0.3295,0.3091,1.0,0.4332
3124.4,0.356,0.0,0.3263,0.3177,0.3007,1.0,0.4135
3124.5,0.3962,0.0,0.3053,0.2985,0.2843,1.0,0.3835
3124.6,0.4262,0.0,0.2894,0.2845,0.2728,1.0,0.361
3124.7,0.4372,0.0,0.2841,0.2787,0.2682,1.0,0.3549
3124.8,0.4438,0.0,0.2808,0.2754,0.2663,1.0,0.3508
3124.9,0.4625,0.0,0.2696,0.2679,0.2597,1.0,0.3322
3125.0,0.4973,0.0,0.2507,0.252,0.2442,1.0,0.3084
3125.1,0.5151,0.0,0.2398,0.2451,0.237,1.0,0.29
3125.2,0.5069,0.0,0.2406,0.2525,0.244,1.0,0.2771
3125.3,0.5021,0.0,0.2392,0.2586,0.2489,1.0,0.2621
3125.4,0.5092,0.0,0.2299,0.2609,0.2488,1.0,0.2339
3125.5,0.5207,0.0,0.2186,0.2607,0.2452,1.0,0.2073
3125.6,0.5071,0.0,0.2248,0.2681,0.2481,1.0,0.2172
3125.7,0.4937,0.0,0.231,0.2753,0.2505,1.0,0.2276
3125.8,0.4567,0.0,0.2515,0.2917,0.2654,1.0,0.2635
3125.9,0.4227,0.0,0.2706,0.3067,0.2803,1.0,0.2928
3126.0,0.394,0.0,0.2894,0.3166,0.2899,1.0,0.3243
3126.1,0.3579,0.0,0.3115,0.3306,0.3033,1.0,0.3548
3126.2,0.3231,0.0,0.3317,0.3452,0.3174,1.0,0.3808
3126.3,0.3098,0.0,0.3389,0.3513,0.3245,1.0,0.3921
3126.4,0.3284,0.0,0.3279,0.3436,0.3181,1.0,0.3796
3126.5,0.3745,0.0,0.3014,0.3241,0.2999,1.0,0.3453
3126.6,0.4326,0.0,0.2693,0.298,0.276,1.0,0.309
3126.7,0.4718,0.0,0.2464,0.2818,0.2604,1.0,0.2765
3126.8,0.4914,0.0,0.236,0.2726,0.2524,1.0,0.2668
3126.9,0.5062,0.0,0.2302,0.2636,0.2442,1.0,0.2684
3127.0,0.5185,0.0,0.2238,0.2577,0.2399,1.0,0.2605
3127.1,0.5383,0.0,0.2119,0.2498,0.2333,1.0,0.2387
3127.2,0.5553,0.0,0.2029,0.2418,0.2265,1.0,0.2256
3127.3,0.5373,0.0,0.2139,0.2488,0.2338,1.0,0.2392
3127.4,0.4826,0.0,0.2469,0.2705,0.2542,1.0,0.2851
3127.5,0.4123,0.0,0.2885,0.2992,0.2813,1.0,0.343
3127.6,0.3525,0.0,0.3221,0.3254,0.3065,1.0,0.3854
3127.7,0.3321,0.0,0.3325,0.3354,0.3152,1.0,0.3948
3127.8,0.3484,0.0,0.3214,0.3303,0.3089,1.0,0.3745
3127.9,0.3804,0.0,0.3012,0.3183,0.2963,1.0,0.3437
3128.0,0.4089,0.0,0.2841,0.3069,0.2849,1.0,0.3235
3128.1,0.4243,0.0,0.2747,0.301,0.2791,1.0,0.3149
3128.2,0.4427,0.0,0.2646,0.2927,0.2723,1.0,0.3103
3128.3,0.4776,0.0,0.2455,0.2769,0.2585,1.0,0.2931
3128.4,0.5225,0.0,0.2198,0.2577,0.2408,1.0,0.2605
3128.5,0.5621,0.0,0.1962,0.2418,0.2265,1.0,0.2257
3128.6,0.5767,0.0,0.1868,0.2365,0.2222,1.0,0.2067
3128.7,0.5583,0.0,0.1978,0.2439,0.2292,1.0,0.216
3128.8,0.5104,0.0,0.2265,0.2631,0.2462,1.0,0.2493
3128.9,0.4566,0.0,0.2587,0.2847,0.2657,1.0,0.2935
3129.0,0.4192,0.0,0.281,0.2998,0.2795,1.0,0.3271
3129.1,0.4153,0.0,0.2835,0.3011,0.2805,1.0,0.334
3129.2,0.4449,0.0,0.2664,0.2887,0.2691,1.0,0.3123
3129.3,0.4916,0.0,0.239,0.2693,0.2509,1.0,0.2748
3129.4,0.5299,0.0,0.2159,0.2542,0.2372,1.0,0.2418
3129.5,0.5421,0.0,0.2076,0.2504,0.234,1.0,0.2298
3129.6,0.5327,0.0,0.2128,0.2545,0.2385,1.0,0.2418
3129.7,0.5031,0.0,0.2283,0.2686,0.2521,1.0,0.2635
3129.8,0.4779,0.0,0.2428,0.2792,0.2612,1.0,0.2862
3129.9,0.4482,0.0,0.2589,0.2929,0.2737,1.0,0.3063
3130.0,0.4282,0.0,0.2713,0.3006,0.2809,1.0,0.3262
3130.1,0.4109,0.0,0.2816,0.3075,0.287,1.0,0.3379
3130.2,0.3997,0.0,0.288,0.3123,0.2912,1.0,0.3411
3130.3,0.3955,0.0,0.29,0.3144,0.2922,1.0,0.3363
3130.4,0.399,0.0,0.287,0.314,0.2903,1.0,0.3255
3130.5,0.4061,0.0,0.2818,0.3121,0.2874,1.0,0.3173
3130.6,0.4128,0.0,0.2762,0.311,0.2864,1.0,0.3106
3130.7,0.4205,0.0,0.2705,0.309,0.2854,1.0,0.3047
3130.8,0.4339,0.0,0.2631,0.3029,0.2816,1.0,0.3004
3130.9,0.4445,0.0,0.2585,0.297,0.2778,1.0,0.3003
3131.0,0.4389,0.0,0.2643,0.2968,0.2787,1.0,0.3142
3131.1,0.4075,0.0,0.2845,0.308,0.2901,1.0,0.3449
3131.2,0.3655,0.0,0.31,0.3245,0.3058,1.0,0.3796
3131.3,0.3359,0.0,0.3267,0.3374,0.3179,1.0,0.3995
3131.4,0.3331,0.0,0.3275,0.3394,0.3189,1.0,0.3976
3131.5,0.3406,0.0,0.3225,0.3369,0.3162,1.0,0.3874
3131.6,0.3432,0.0,0.3203,0.3365,0.3166,1.0,0.3797
3131.7,0.3429,0.0,0.3212,0.3359,0.3159,1.0,0.3789
3131.8,0.3354,0.0,0.3254,0.3392,0.3182,1.0,0.3811
3131.9,0.3323,0.0,0.3276,0.3401,0.3189,1.0,0.3862
3132.0,0.3387,0.0,0.3249,0.3364,0.316,1.0,0.3873
3132.1,0.3614,0.0,0.3133,0.3252,0.3059,1.0,0.3765
3132.2,0.4031,0.0,0.2903,0.3066,0.2878,1.0,0.3456
3132.3,0.4639,0.0,0.2574,0.2787,0.2616,1.0,0.3052
3132.4,0.5163,0.0,0.2266,0.2571,0.2409,1.0,0.2573
3132.5,0.5618,0.0,0.2004,0.2377,0.2224,1.0,0.2207
3132.6,0.5852,0.0,0.1857,0.2291,0.2139,1.0,0.1991
3132.7,0.5953,0.0,0.1785,0.2262,0.2115,1.0,0.1898
3132.8,0.5962,0.0,0.1761,0.2277,0.2133,1.0,0.1831
3132.9,0.5956,0.0,0.1761,0.2283,0.2143,1.0,0.1824
3133.0,0.5859,0.0,0.1829,0.2312,0.2172,1.0,0.193
3133.1,0.5531,0.0,0.2023,0.2447,0.2301,1.0,0.2165
3133.2,0.5039,0.0,0.2317,0.2644,0.2484,1.0,0.2557
3133.3,0.4429,0.0,0.2672,0.29,0.2717,1.0,0.3018
3133.4,0.3892,0.0,0.298,0.3128,0.2926,1.0,0.3454
3133.5,0.3599,0.0,0.315,0.3251,0.304,1.0,0.3721
3133.6,0.3617,0.0,0.3146,0.3236,0.3027,1.0,0.3737
3133.7,0.3864,0.0,0.3011,0.3125,0.2929,1.0,0.3538
3133.8,0.4221,0.0,0.2806,0.2973,0.2792,1.0,0.3242
3133.9,0.4588,0.0,0.2587,0.2824,0.2654,1.0,0.295
3134.0,0.4952,0.0,0.2367,0.2681,0.2518,1.0,0.2685
3134.1,0.5264,0.0,0.2167,0.2569,0.2414,1.0,0.2425
3134.2,0.5609,0.0,0.1964,0.2427,0.2288,1.0,0.2221
3134.3,0.5865,0.0,0.1805,0.233,0.2193,1.0,0.2015
3134.4,0.6019,0.0,0.1707,0.2274,0.2139,1.0,0.1891
3134.5,0.6107,0.0,0.1661,0.2232,0.2097,1.0,0.1858
3134.6,0.6111,0.0,0.1666,0.2223,0.2084,1.0,0.1872
3134.7,0.602,0.0,0.1717,0.2262,0.2118,1.0,0.1903
3134.8,0.5796,0.0,0.1821,0.2383,0.2226,1.0,0.1895
3134.9,0.5652,0.0,0.1913,0.2434,0.2263,1.0,0.2007
3135.0,0.541,0.0,0.2065,0.2525,0.2349,1.0,0.2246
3135.1,0.5125,0.0,0.2236,0.2639,0.2455,1.0,0.2513
3135.2,0.4918,0.0,0.235,0.2732,0.254,1.0,0.2668
3135.3,0.4845,0.0,0.2354,0.2801,0.261,1.0,0.2562
3135.4,0.4989,0.0,0.2227,0.2784,0.2597,1.0,0.2256
3135.5,0.5244,0.0,0.2034,0.2721,0.253,1.0,0.1836
